ds,y_p10,y_pred,y_p90
2026-02-22 05:00:00,0.0,1.18,5.38
2026-02-22 06:00:00,0.0,2.46,7.57
2026-02-22 07:00:00,0.3,16.83,33.37
2026-02-22 08:00:00,0.0,30.29,68.55
2026-02-22 09:00:00,0.0,44.18,92.92
2026-02-22 10:00:00,3.76,47.84,91.92
2026-02-22 11:00:00,1.4,51.47,101.54
2026-02-22 12:00:00,0.0,57.77,126.51
2026-02-22 13:00:00,7.31,63.09,118.87
2026-02-22 14:00:00,3.31,59.54,115.77
2026-02-22 15:00:00,5.36,46.37,87.38
2026-02-22 16:00:00,0.0,26.65,62.79
2026-02-22 17:00:00,0.0,20.74,42.08
2026-02-22 18:00:00,0.0,8.79,25.5
2026-02-22 19:00:00,1.34,14.16,26.98
2026-02-22 20:00:00,0.0,10.56,22.65
2026-02-22 21:00:00,0.22,11.64,23.07
2026-02-22 22:00:00,0.0,8.81,20.04
2026-02-22 23:00:00,0.0,8.27,18.25
